local_site_name,count
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF BUILDING,342
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,342
TOPPENISH - WARD RD (YAKAMA TRIBE),342
Cookeville pm 2.5 monitor,341
GASTON (SUMTER),341
Hennepin Center for the Arts,341
SEILING MUNICIPAL AIRPORT,341
Houston Texas Avenue,340
MAPLE ELEMENTARY SCHOOL,340
Niumalu,340
Queens College Near Road,340
Dinosaur NM - West Entrance Housing,339
READY ELDON ELEMENTARY ON THE ROOF,339
Fuquay-Varina,339
Arkadelphia/Near Road,338
Anacortes-202 Ave,338
Public Safety Building,338
Brownstown- 225 W & 200 N. Water facility,338
CLARA BARTON SCHOOL,337
APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,337
San Francisco - Bayview Hunters Point,336
HACAP,336
Killeen Skylark Field,336
USGS Lighthouse,335
Cool,335
PICKLE RESEARCH CENTER (PITX),334
ROUND ROCK FIRE STATION (RRTX),334
TRAVIS HIGH SCHOOL (TRTX),334
MURCHISON MIDDLE SCHOOL (MUTX),334
Oakhill,334
6WM West Mesa,333
VDOT Chesterfield Residency Shop,332
SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.,332
"COMERCIAL ZONE AT NORTH & EAST, RESIDENTIAL ZONE AT SOUTH & WEST",331
WEATHER STATION - MESONET NETWORK - LAHOMA STATION,331
JASPER,331
Gr-Wealthy,330
Norco,330
Sto-Rox Elementary School - Sto-Rox Middle School*,328
Great Falls High School,328
Mabel Holmes Middle School,328
Incline,327
Vista View Park,326
Soto Street Elementary School,326
ROUND HILL MONTESSORI SCHOOL,325
Yosemite NP-Yosemite Village Vistor Center,325
Fond du Lac Band 7416,324
Palatka Barge Port,324
ST. THOMAS,323
Olancha,323
BETHUNE ELEMENTARY SCHOOL,322
BLAQTC - LAUREL,322
The Dalles - Cherry Drive,322
APPLETON AVE,322
Houston North Loop,322
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",321
Frayser Ozone Monitor,320
BUCKNER,320
COLORADO SPRINGS - HIGHWAY 24,320
CENTRAL JR HIGH,318
Columbus-Crime Lab,318
BACKBONE STATE PARK,318
inactive military resv 680 hudson rd sudbury ma 2 mi on left,317
BROADWAY,317
Salinas-Natividad Rd.,316
Mammoth Cave NP - Great Onyx Meadow,316
NIPSCO Wheatfield,315
Dinosaur National Monument,315
Salem High School,315
LIGNITE,315
DARRINGTON - FIR ST (Darrington High School),315
White Springs,315
Oakland - Filbert St.,315
Union City,314
Globeville,314
Lemmon Valley,314
ELBERT - BEN KELLY AIRPARK,314
"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",314
Telluride,313
A420431100LAT/LON POINT IS AT CORNER OF TRAILER,312
Shell Cut,312
Winterwood,312
MIDLAND TRAIL ELEM SCH,312
Sunnyvale - Ticonderoga,311
JOHNSON AND WALES,311
West Union,311
Parkway East Near-Road,311
PSI/Duke Energy- Gibson Network / Mt. Carmel,310
Bates,309
GRAFTON STATE PARK,309
PS 314,309
VFW BUILDING,309
PAGOSA SPRINGS SCHOOL,308
HAMILTON,308
Pueblo Publics Works,308
TONAWANDA,308
SPIRIT LAKE,308
Adjuntas,308
Casper Gaseous,307
SEARS TOWER,307
THOMASTON WPCF,307
REPLACE SITE ID #220550001,307
Paulsboro High School,306
Concord Elementary School,306
NORTH-NORTHWEST OF PLANT,306
Rocky Creek,306
Muscatine HS - East Campus School Trailer,306
Dirty Socks,305
GREENPOINT,305
Mono Shore,305
Pacific,304
COLUMBUS,304
McNesse,304
NORTH OF DFW AIRPORT,303
BELLINGHAM - YEW STREET,303
420 E. LAUREL ST.,302
Sikes Elementary School,301
Coeur d'Alene - Lancaster Rd.,300
7E Deming Airport,300
Ukiah-Gobbi Street,300
"TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY",299
Ranchos Aspen Park,299
"IPL- Ratts station (Hoosier Energy,past owner)/ Arda Lane",299
Joshua Tree NP - Pinto Wells,299
SHEBOYGAN - KOHLER ANDRAE,298
Joshua Tree NP - Cottonwood,298
Cortez - Health Dept,297
Bend Deschutes County Road Department (BRD),296
Steamboat Springs,296
SMITHLAND,296
Mesquite,296
North Park,296
Vandalia Street,295
San Antonio Interstate 35,295
Napa Valley College,295
JOHN WOOD COMMUNITY COLLEGE,295
SITE IS IN A FIELD WEST OF THE NIXON POWER PLANT,294
NUNER ELEMENTARY ON THE ROOF S-E CORNER,294
WINONA ELEMENTARY SCHOOL,294
Lake Ilo,294
NACOTE CREEK RESEARCH STATION,294
SPARTANBURG CITY HALL,294
POTSDAM AIRPORT,294
1997/1998 MN AIR TOXICS SITE,293
Austin North Interstate 35,293
Anderson - North Street,293
"SIOUX CITY, LOWELL SCH.",293
BEECH ISLAND FIRE STATION,293
DELTA HEALTH DEPT,292
Franklinton,292
Yellowstone National Park - Old Faithful Snow Lodge,292
NATIONAL RENEWABLE ENERGY LABS - NREL,292
Southwest Minnesota Regional Airport,291
Palisade-Water Treatment,291
Marion Hawthorne,291
Intermediate School 143,290
ON ROOF OF WNMU ADULT BASIC EDUCATION BLDG,290
PAMS PROBE LOCATED ON ROOF ABOVE LAB OF SBCAPCD OFFICE BUILDING,290
Car-Barn Montgomery I -76,290
Omak-Colville Tribe,290
"PROGRESSO, 1 BLOCK NORTH OF HGWY 2 IN COLONIAL PROGRESSO, MEXICALI",290
FWS Wetland Management District,289
BAYSIDE,289
Aspen Park,288
Carville,288
El Paso Delta,288
Nazlini,288
ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),288
Arvin-Di Giorgio,288
Fort Lee Near Road,287
Tacoma-S 36th St,287
CCNY,286
East Chicago High School,286
SF-USD,286
ASHTON,286
Bryan Park,286
VILLAGE MAINTENANCE BLDG,285
CROWN STREET,285
Shadyside,285
Pocatello - Sewage Treatment,285
5ZG ON ROOF OF ROSWELL CITY OFFICES. MOVED FROM COUNTY COURT HOUSE.,284
Grand Teton NP - Science School,284
Derby Lane,284
Westvaco #002,283
HIGLEY,283
Fort Pike State Monument,282
Hiawatha,282
Arabi Site,282
Bethany sch.,282
Venetian Isles/Chef Menteur Area,282
Fresno-Olive St.,281
"Rider Trail, I-70",281
Atlantic Rim Sun Dog,280
MILWAUKEE - COLLEGE AVE. NR,280
Buick NE,280
Sacramento-Bercut Drive,280
Colfax-City Hall,279
BUCKSKIN MINE NORTH SITE,279
Pinedale,278
Beltsville,278
"WAUKESHA, CARROLL COLLEGE",278
WINNEBAGO COUNTY HEALTH DEPT,277
Mojave NP & PRES - Kelso Mountains,277
Albany - Caliapooia School,277
DOWNTOWN,276
Big Sandy,276
GREEN BAY - UW,276
DOTHAN,276
DOWNTOWN MUSKOGEE,276
Freel's Bend O3 and SO2 monitoring,276
 DUNBAR,276
PRYOR,276
NE OF N. PECAN ST. & E. WEATHERFORD ST. INTERSECTION,275
White Cloud,275
Kokomo- E. Vaile Rd.,275
Torresdale Station,274
SITE IV IS LOCATED APPROX 2 2/3 MILES SOUTH OF NAUGHTON POWER PLANT,274
DUNEDIN HIGHLAND MIDDLE SCHOOL,274
LOCATED IN BACK YARD APPROX 50 FEET FROM HOUSE,274
N OF ALCAN & WOODROW BEAN TRANS MOUNTAIN INTERSECTION,274
LOCATED IN PENTHOUSE ATOP CUSTOMS BUILDING,273
Port Manatee,272
Galletti,272
Abraham Lincoln Elementary School,272
Ryder,272
1 Site (Met Station and Hi-Vols BA1 and BA1-B),272
Carrizo Plains,272
LARSEN JUNIOR HIGH,272
"MASON CITY, HOLCIM",272
Red Hills,272
"Herculaneum, Main Street",272
Brainerd Lakes Regional Airport,271
PAUL SMITHS,271
ON ROOF OF PUBLIC LIBRARY,270
SOUTHWEST CABLE TV,270
Smith Point Hawkins Camp,270
ELLENSBURG - RUBY ST,270
New Roads,270
NORWOOD,270
SEACOAST SCIENCE CENTER,269
Williston,268
"Herculaneum, Mott Street",268
Whitmore,268
Thibodaux,268
Indpls.- Ft. Harrison,268
BOULDER - CU-ATHENS,268
Cedar Bay STP,267
AES/IPL Petersburg/ Doty Orchard,267
Visalia-Airport,267
TV TOWER LOCATED AT AUBURN NC,267
BREWTON (CLOSED 12/30/07),267
Pleasanton - Owens Ct,266
Willits-125 East Commercial Street,266
TRONOX GRANGER SITE #7,266
Vancouver-NE Vancouver Plaza Dr,266
MONTOURSVILLE,266
High School Air Monitoring Station,265
Boise - White Pine Elementary,265
ON ROOF OF CAREER CENTER NEAR LAWRENCE NORTH HIGH SCHOOL,265
TULSA EAST,264
"Nenahnezad, NM school (Nenmsch)",264
Porterville,264
SEWAGE TREATMENT PLANT,264
Mountain View - Cuesta,263
Bottineau / Marshall Terrace,262
Sacaton Air Monitoring Site,262
STAND ON ROOF OF FIRE STATION-2M FROM CLOSEST PARAPET TO NORTH,261
GEORGETOWN COUNTY HEALTH DEPT,261
Temple Georgia,261
ELIZA-NR,261
Temple Elementary School,260
TROY LEAD,260
 Farmington Environment Department Office,260
CHOCTAW,260
Portage- Hwy 12,260
"Valley Site, Labadie",260
CLAIBORNE SITE,259
Lamar Municipal Bldg,259
CENTER OF ROOF WAYNESVILLE POLICE & FIRE DEPARTMENT BUILDING,259
Amarillo A&M,259
Cranberry,259
NW OF SAN BENITO AND S. BANDERA AVE.,259
SWIFTWATER,259
West Beach,258
Eagan,258
PSI/ Duke Energy- Gibson Network/ E. Mt. Carmel,258
Springfield Well Fd,258
Enterprise High School,258
NEWARK-WILLIS CENTER,257
DRAPER,257
"Paonia, Colorado",257
Crouse,257
Orchard Farm,256
Blountville Ozone Monitor,256
TULSA NORTH (SKIATOOK),256
Lido Park,256
NORTH FIRESTATION,256
AES/IPL- Eagle Valley/Centerton,256
7T ALONGSIDE SOFTBALL FIELD AND NEAR CHINO COPPER SMELTER,256
OPEN FIELD NEAR RESIDENTIAL AREA AT 6000 PULPIT ROCK DRIVE.,255
Highland Park SLAMS,255
FRANKLIN SCHOOL,255
A420950017LAT/LONG POINT IS OF SAMPLING INLET,255
East Knox Elementary School,255
Durrett Lane (Near Road),255
Cincinnati Near Road,254
Ripple Creek Pass,254
Weymouth,254
Dixie,254
Bill Stanley,254
Ponca City,253
PENNSUCO,253
Cleveland Near Road,253
MADISON AVE,253
Convent,252
Cedars of Lebanon Ozone Monitor,252
MANNFORD,252
MESA COUNTY TRAFFIC SERVICES BUILDING,252
UXBRIDGE,252
Evans,251
Northwoods Elementary Sch,251
SOUTH WATER FILTRATION PLANT,250
Arrowood,250
Trimble,250
Douglasville,250
Carlyss,250
ON HILL NEAR PARK OFFICE AND MAINTENANCE SHOP,249
STE GENEVIEVE - PM2.5. CORE SLAMS.,249
Lehi Air Monitoring Station,249
Wenatchee-Fifth St,249
Frisco Eubanks,248
Decatur Thompson,248
Monmouth University,248
PAMS-OZONE-NOX ANALYZERS ARE LOCATED AT SOUTH CAROLINE STREET.,248
SITE SBIII LOCATED 2 MILES NORTHWEST OF NAUGHTON POWER PLANT,247
DENVER - NJH-E,247
Flower Mound Shiloh,246
UNIVERSITY OF CHICAGO,246
Woodlawn,246
Peach Springs,246
MACLAND AQUATIC CENTER,246
McDonough,246
CLEMSON CMS,246
PERCH RIVER,246
"PISGAH, HIGHWAY MAINTENANCE",246
WHITEFACE SUMMIT,245
Las Flores Canyon Odor,245
Colliers Mills,244
Marietta WTP,244
MILWAUKEE - COLLEGE AVE. PARK & RIDE,244
PEORIA HEIGHTS HS,244
Gothic,244
U.S. AIR FORCE ACADEMY,244
NR-GA Tech,244
Bryant Elementary,244
Newnan,244
SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION,243
CHAPEL HILL EPA HEALTH  PM2.5,243
Selma,243
LAKE SUGEMA STATE PARK I,242
MEDINA,242
Garage Daily,242
Science Museum of Virginia,242
GRAVEL ROAD IN LAKE AQUABI STATE PARK,242
PREMIER,242
Laird Eng Bldg,242
Old South Phoenix Site,242
"Chester Phelps Wildlife Management Area, Sumerduck",242
CLARION-CAFO,241
Black Thunder Site 12,241
 COLVILLE - OAK ST S,241
HUMBOLDT MOUNTAIN,240
Houston Kirkpatrick,240
"PIERCE RD, SOUTH 250 FT., 2 LANE PAVED",240
Los Gatos,240
GOLF LINKS,240
Lafayette / State Police Troop,240
Marion Bellefontaine,240
MARYVILLE,240
WILLIAMSON,240
Percy Priest Dam,240
Bonifay,240
Columbus- Rocky Ford Rd.,240
MIDDLEPORT,240
11775 Brooks School Rd.,240
Lake Rockwell,240
Southern Maryland,240
Clearbrook,239
Heath,239
"Rocky Mountain School, Carbondale",239
LONG BEACH FIRE STATION NO. 1,238
TAFT HS,238
BLAQTC-BRICKYARD LANE,238
Paterson Public School - PS10,238
Dripping Springs School,238
PERTH AMBOY,238
Brawley-401 Main St.,238
Paterson Public School - PS2,238
KIRKWOOD,237
AMAX EAGLE BUTTE SITE EB-5 SOUTHEAST OF MINING ACTIVITY,237
Henderson,237
ON NEWPORT NEWS SCHOOL MAINTENANCE FACILITY,237
Anderson School,237
GREAT LAKES WATER INSTITUTE,237
KPW - Kennebunkport Parson'd Way,236
Mayfield,236
PEREZ ELEMENTRY SCHOOL,236
Tata Gaseous,236
Research Farm,236
General Electric Plant,236
NEAR ROBINSDALE SCHOOL,235
San Benito,235
PINAL AIR PARK,235
Sinclair-Mobile #2,234
Antelope Mine Meteorological Station,234
LOCATED NEAR VISITORS CENTER,234
SOUTH END OF THE ROOF ON THE TOP OF THE WATER WORKS BUILDING,234
SOUTH SIDE OF RUDISILL BLVD ON WITMER BLDG - TAYLOR UNIVERSITY,234
HACKENSACK,234
BURBANK - MAPLE ST,233
SLATER CITY HALL,232
Rockland County,232
Inglefield/ Scott School,232
A420690101LAT/LON POINT IS AT CORNER OF TRAILER,232
Hayward,232
Hinds CC,232
LIVONIA-NR,232
Table Mountain Air Monitoring Site,232
Greeley - West Annex Bldg,232
VALLEY CENTRAL HIGH SCHOOL,232
Converse County - Mobile #2,232
RPL- Richmond/ Kitchen Site,231
French Market Area,230
WALLA WALL - 12TH ST,230
Flax Pond,230
YJ LAO BUILDING EAST CAROLINA UNIVERSITY GREENVILLE NC,230
OAKDALE,230
HEALDTON LAKE,229
La Porte Airport C243,229
Bushy Fork,229
London,229
Wilmington,229
North Mankato,229
ROCKY FLATS - SE,229
LAIRD,229
PARLIER,228
San Francisco-23rd St.,228
Towanda,228
DISH Airfield,228
SAN JACINTO TOXICS SITE #1 MOUNTAIN VIEW HIGH SCHOOL,228
Tracy-Holden farm,228
Centennial,228
Nordale SPM Simpson,227
Augusta Met,227
HILLANDALE      AVE.,227
Twenty Nine Palms-Adobe,227
Piedmont,227
Colville-E 1St,227
RAVALLI COUNTY COURTHOUSE,226
Torres Martinez Administration Site,226
KEENEY KNOB MOUNTAIN,226
LAURAL OAKS ELEMENTARY,226
Amarillo 24th Avenue,226
Lake City - Veteran's Domicile,226
Collins Park WTP,226
Huntington Wildlife Forest,225
River Road SPM Simpson,225
Salem - State Hospital,225
TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),225
GREY SITE,225
Maine Air National Guard Personnel Office (Building 489),225
White Swan-Yakama Tribe,224
Union County #2 Renken,224
Fortification Creek (WARMS site),224
FIELD OFFICE - CONTINUOUS MONITORING - REPLACES 33-015-0009,224
Grosse Tete,224
GREENWOOD DSS,224
BUSHY PARK PUMP STATION,224
Tidewater Community College,224
FIRE STATION AT GRAPEVINE,223
CHENEY - TURNBULL,223
AT THE DALLAS/FORT WORTH AIRPORT,223
Ojo De Agua,223
SAN JACINTO TOXIC SITE #2 SCHOOL DISTRICT HEADQUARTERS,222
HOBERG-PINE SUMMIT,222
Harlingen Teege,222
BURLINGTON,222
6105 THIRD STREET SW,222
Bent Creek,221
Haystack Upwind,220
Wade,220
Phillips Community Center,220
James River South,220
NAVAL BASE # 2,220
MANITOU SPRINGS,220
Eastside Utility,220
Zuni Hills,220
SOUTH BOULDER CREEK,220
Leslie,220
GIBBSTOWN,219
ABERDEEN - DIVISION ST,219
Edinburg East Freddy Gonzalez Drive,219
Lancaster-Ponderosa St.,219
CENTERBURG,219
Fallon,219
Frank Wing Municipal Court,219
Longmont,218
North Birmingham Elementary School,218
MSLA SEELEY LAKE,218
Boulder Fire Station,218
SHADYSIDE,218
PUYALLUP - 128TH ST,218
"Fairplay, Colorado",217
RIVERHEAD,216
Marshall Point Lighthouse,216
Harbor Masters Office; Jonesport Public Landing,216
Holiday,216
SE OF HAAN & PLEASONTON STREETS INTERSECTION,214
NORTH SPARTANBURG FIRE STATION #2,214
THE PLATFORM IS BEHIND THE SCHOOL OF NURSING BLDG AT TN TECH UNIVER,214
Ramapo,214
WORKSHOP (MORLEY HEALTH BLDG.),214
EASTERN BANK OF MONUMENT CREEK DRAINAGE ON COLORADO COLLEGE CAMPUS.,213
Medford at Talent (South of Medford) - (TAL),213
Eastside Elem,213
FRANKFORT,213
Oxford,212
Cocoa Beach,212
Palo Alto,212
Kern,212
FILLEY STREET,212
Winegard Elementary School,212
Wadsworth Air  and Meteorological Monitoring Site,212
Wasilla,212
Meigs County Ozone monitor,212
Red Bluff-Walnut St. District Office,212
A Street,212
SUMTER FAMILY COURT,211
SE OF CALDER DRIVE & FM 518 INTERSECTION,210
WEATHER STATION - MEDICINE PARK MESONET SITE,210
"AUBREY C. OTTLEY POST OFFICE, 98-46 ESTATE THOMAS, ST. THOMAS 00801",210
Walker River Paiute Tribe Air Quality Site,210
ROBINSON MIDDLE SCHOOL,210
SW OF WEBBERVILLE RD. & PLEASANT VALLEY RD. INTERSECTION,210
ALONG SOUTH BOULDER CREEK NEXT TO LAFAYETTE WATER TREATMENT PLANT,210
Lyons,210
PINAL COUNTY HOUSING (aka ELEVEN MILE CORNER),209
Delaware,209
Belding,209
Bowling Green,209
Leech Lake School Air Toxics,208
OLUSTEE,208
Solvay Meteorological Station,208
Osceola County Fire Station,208
Wyoming Range,208
ROOFTOP OF MOUNT CRESTED BUTTE TOWN CENTER,207
"AT CBTIS, CORNER OF CALZADA CUAUHTEMOC & CALLE RIO ELOITA, MEXICALI",207
Trevecca,207
SITE'S ON THE TETON COUNTY COMMISSIONERS BUILDING,207
ON ROOF OF MARKET STREET FIRE STATION,207
Irving Elementry School,207
Rocky Mount,206
Whitwell Elementary School,206
I-610,206
CAYCE FIRE STATION,206
El Paso Mimosa,206
BELLEVUE -  BELLEVUE WAY NE,206
GERONIMO,206
Jefferson Elementary School,206
Crabbe School,206
SPOKANE - GREENBLUFF,206
Hatcher School,206
FERRO CORP.,205
STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,205
Widewater Elementary School,205
Moraine Fire St28,205
CONROE AIRPORT; SE OF OAKTREE & AIRPORT RD INTERSECTION,205
El Toro,205
Unionville,204
ADEQ,204
Jasper Sport- Jasper Sport Complex,204
STILLWATER,204
Salamonie Reservoir,204
HIGH ELEVATION OZONE SITE,204
Sumatra,204
"ROSE LAKE, STOLL RD.(8562 E.)",204
Rural Retreat Sewage Treatment Plant,204
PSI/ Duke Energy- Cayuga Network / Silver Island,204
Ashland,204
HANCOCK ELEMENTARY SCHOOL,204
Woodstock,204
Abington,204
Kane Exp. Forest,204
SCARLET OAKS,204
Parsons,204
M.K. Goddard,204
Ann Arbor,204
Coal Creek Mine Meteorological Station,203
West Yellowstone Park Ent,203
Alliance,202
Pittsboro Elementary School,202
Jackson Road,202
Eagleville Ozone Monitor,202
Mill Site,202
PSI/ Duke Energy- Wabash River Network/ Haythorne,201
WESTPORT LAT/LONG POINT IS OF SAMPLING INLET,201
Eliza Downwind,201
"REPLACES THE ADAMS ST. SITE, 390811012",201
Lizard Tail,201
Coso Gate,201
CHERRY & GLENN,200
BETWEEN ADM GROWMARK GRAIN ELEVATOR AND BUNGE CORP GRAIN EVALATOR,200
Fort McDowell/Yuma Frank,200
Saint Paul Park Refinery 435,200
Broad Street,200
BEAVER ISLAND STATE PARK,200
Van Buren,200
Leo High School,200
Diablo,200
TRAILER IN RV PARK (MAYCLIFF RV & STORAGE) (Site closed; new site: JM),199
JAMESTOWN,199
AJO,199
Atlantic Rim Meteorological Station,199
BELOIT-CUNNINGHAM,199
HAMPTON I,199
ATHENS OU,198
The Ohio Valley Educational Service Center,198
Near Road - Fort Lauderdale,198
Watsonville Airport,198
L/A Airport,198
POMEROY,198
FLORENCE COUNTY HEALTH DEPT.,197
TELL CITY WAUPACA FOUNDRY DOWNWIND SITE,197
Belvedere Road,197
Boonville-  Boonville HS,196
Deer Creek,196
Prince Edward,196
Caddo Valley,196
ENRIGHT (REX) ATHLETIC CENTER (USC),196
WARREN OVERLOOK,196
Arendtsville,196
BCSP,196
Alhambra,196
Perkinstown,196
Sand Mountain,196
Georgia Station,196
DEER,196
Penn State,196
Preston,196
Candor,196
Speedwell,196
Coweeta,196
A J MAINTENANCE YARD,196
GOLDSBY,196
Pepsi Place,196
Edgar Evans,196
Wash. Crossing,196
Kingsport ozone monitor,196
"VA Tech Agricultural Research Station, Holland",196
Coffeeville,196
Laurel Hill,196
Vincennes,196
Texarkana New Boston,195
Pinedale PM2.5,195
OLYMPIA,195
REPLACED SITE 55-131-0007,195
 Sherwood  -  Lasich and Roy Rogers (SLR),195
MCCLURE ELEM. SCHOOL,195
BLACKBOB ELEM. SCHOOL,195
Temecula,194
 PULLMAN - DEXTER AVE 4,194
TACOMA - TOWER DR,194
"BLOCK S PASEO DEL LOS HEROES & GRAF AL RODRIGUEZ, TIJUANA, BCN",194
East Bay,194
SOUTH ROXANA GRADE SCHOOL,194
 AMARILLO  C305,193
Purchase Knob,193
Sweet Home - FD  (SFD),193
FARR HALL,193
Miami East HS,192
Bay Oaks Park,192
Cottontown Ozone Monitor,192
Potato Creek State Park,192
Dallas LBJ Freeway,192
WLBZ TV Transmitter Building - Summit of Rider Bluff,192
Pee Dee Experimental Station,192
Bayview Ferry,192
El Paso Lower Valley,192
Rancho & Teddy,192
Houston Southwest Freeway,192
STOCKER STADIUM,192
Crockett,192
Spanish Springs,191
Joanna Bald,191
COMBS,191
Blythe-445 W Murphy Street,191
FRANKLIN_PK,191
Near Road I-35,191
Fellows Lake,191
CAMDEN,191
HOWARD Adult Center #2,190
RITZVILLE - ALDER ST,190
Columbia Falls Ball Park,190
A420791100LAT/LON POINT IS AT CORNER OF TRAILER,190
AIR MONITORING SHELTER LOCATED 10M WEST OF MCKIMS RIDGE ROAD,190
Pt. Arguello,190
LOCATED AT WEST EMD PF SCHOOL PROPERTY,190
Cowpens,189
Corvallis Circle Blvd. at FD #3,189
NORFOLK STATE UNIVERSITY,189
New Bloomfield,189
Franklin- Active Adult Center,189
Cortina Indian Rancheria,189
Savannah,189
Notre Dame,188
TRIWEST HIGH SCHOOL --- QUALITECH_DOWNWIND SITE,188
MOSHANNON STATE FOREST,188
TRAILER SALES SITE,188
CAP SITE,188
1999/2000 STATE WIDE AIR TOXICS STUDY HUTCHINSON SITE 4301,188
Horton Station,188
San Lorenzo Valley Middle School,188
CUSTER - LOOMIS,188
Albert Lea City Hall,187
SETRPC  40  Sabine Pass,186
Evansville PO,186
Toledo Elementary School,186
Lapwai High School,186
Oakwood,186
Red Mountain Air Monitoring Station,186
WIS RAPIDS TOXICS SITE,185
Hastings,185
USPHS LAWTON INDIAN HOSPITAL,185
Ponemah School,184
Green Elementary School,184
Berea BOE,184
5 METERS FROM JOHNSON LANE & 300 METERS SOUTH OF OLD HARDIN ROAD,184
WESTSIDE TAYLOR RANCH,184
Paynes Prarie,184
Quaker City,184
UTM COORDINATES TAKEN FROM MET TOWER LOCATION,184
San Martin,184
 FAIRVIEW MIDDLE SCHOOL ozone monitor,184
San Diego-Barrio Logan,184
Cadiz,184
Church St.,184
Frederick Airport,184
Benicia - VIP,183
James Town Mobile,183
WEST INDIAN SCHOOL RD,183
CLARKSTON - 13TH ST,183
Rocklin,182
ON THE ROOF OF THE ALLSTATE BUILDING,181
FULTON,181
LOCATED JUST EAST OF THE NATIONAL GUARD ARMORY,181
COFFEYVILLE,181
Beaufort,180
Fernley,180
YMCA,180
Leavenworth,180
Spring Creek # 1 - North of Office,180
MT RAINIER - JACKSON VISITIORS CENTER,180
Oakland - Alice,180
Healdsburg-Municipal Airport,180
Woodlawn Beach Middle School,180
Riverton Mobile,180
Wilgus,180
Willits-899 South Main Street,180
Stockton,180
Casa Blanca Air Monitoring Site,180
Itaska County Courthouse,180
KEWAUNEE,180
FOND DU LAC,180
PARK CITY,180
DP4th - Detroit Police 4th Precinct (GHIB),179
Fort Ripley,179
Auburn - Dewitt - C Avenue,179
Lucerne Valley-Middle School,179
MOSES LAKE - BALSAM ST,179
Brandon Township,179
YUMA COURTHOUSE,178
BILOXI FIRE STATION NO. 8,178
SITE LOCATED IN RESTROOM EQUIPMENT ROOM OF STATE PARK,178
"Walden - Colorado, Chandler Ranch",178
OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER,178
Dry Fork Site DF-1 Meteorological Station,177
Idaho Falls,177
400 METERS S OF INTERSTATE 94 & 800 METERS N OF INTERSTATE 90,177
Monroe School,177
Mira Loma (Bellegrave),177
MIAMI RIDGELINE,177
Gillette SLAMS site,177
Near Road Site at Southwest Tennessee Community College,177
Tacoma_East M AKATacoma Portland Ave Reservoir,177
GATES RUBBER,177
Port Orange,176
LIBRARY,176
Golfview,176
UNIFIED COMMAND CENTER; LATIMER ROAD BURN SITE,176
SCHOOL LOCATED ON THE SW CORNER OF US 36 AND IND 109,176
Blackwater NWR,176
Thirty-Third,176
St. Helens Elementary School,176
New Market ozone monitor,176
KILN WATER UTILITIES,176
TWO MILE CREEK ROAD,176
Xenia,176
MERCER COUNTY IS A SPMS CAFO SITE ESTABLISHED 1/01/00.,175
Niwot Ridge,175
Big Lake - Visibility,175
PAUL SPUR CHEMICAL LIME PLANT,175
SAN MANUEL,175
THIS IS THE CORPUS CHRISTI POTH SITE/NEAR THE COASTAL REFINERY CO.,174
Waikoloa,174
SAMPLET LOCATED ON GROUND ON NORTH SIDE OF SCHOOL,174
SITE LOCATED AT NORTHEN OF SCHOOL BUILDING,174
Gibbstown,174
SITE LOCATED ON GROUND AT SW CORNER OF FIRE STATION,174
Soda Springs,174
Black Thunder Admin Met Station,174
SITE LOCATED ON THE SOUTH SIDE OF THE SCHOOLS WEST WING,174
NARM Meteorological Station,174
Caballo Mine Meteorological Station,174
MPCA SITE 0959 INTER PLASTICS,174
SITE IS LOCATED IN SOUTHWEST CORNER OF CLASSROOM BUILDING,174
Antelope Site 7,173
NORWOOD NOX/COX,173
Mountain View 17,173
Northwest,173
Silverton - (SJW),172
Hackney,172
Johnson County,172
MPCA SITE 7608,172
EQB #60 ESCUELA LA AMERICA - LARES,171
PRAIRIE WINDS MIDDLE SCHOOL,171
Ridgecrest-Ward,171
Summerville,171
LONGVIEW - 30TH AVE,171
Arroyo Grande-Ralcoa,171
TWISP - GLOVER ST,171
"MONITOR IS ON ROOF OF SMITH'S FOOD STORE, IN RESIDENTIAL SECTION.",170
Weaverville-Courthouse,170
WATER PLANT WEST,170
Lubbock 12th Street,169
Alba,169
Exxon/Mobil,169
"OCI, LTD SITE #3",169
UVM Campus,169
Foley,169
"Ward, Sumter Co.",169
Route2/Mary Street,169
UVM Farm/I-89,169
North Champlain Street,169
Weitchpec E-BAM,169
Calahan Park,169
Finger Lakes,169
Fresno-Foundry,168
Fortville- Fortville Municipal Building,168
Madisonville,168
SAWGRASS SPRINGS MIDDLE SCHOOL,168
Jonah,168
San Antonio,168
THE SITE IS ON A GRASS COVERED OPEN AREA OF THE PLANT CITY HIGH SCHO,168
Rawhide Meteorological Site,168
LAPORTE OZONE SITE AT WATER TREATMENT PLANT,168
