local_site_name,count
AT THE EDGE OF GOAT ROCKS WILDERNESS AREA ON PACKWOOD LACK,769
AREA NEAR FIGSBORO ON PROPERTY OF FIGSBORO RURITAN CLUB,754
El Cajon - Floyd Smith Dr.,750
SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,745
Platteville Atmospheric Observatory,744
"TVA PSD SITE IN DICKSON COUNTY, TN",744
Skyview,742
Lincoln-1st Street,742
LOCATED ADJACENT TO STAIRWELL AT SOUTH SIDE OF PAVILON CENTER-PVHC,738
ON 4TH FLOOR OF LAB SCIENCES BLDG - PROBE ON SOUTH SIDE OF ROOF,736
"TVA PSD SITE 19.8 MILES NE OF CLARKSVILLE, TN (NEAR GUTHRIE, KY)",735
Guadalupe Mountain NP - Federal Aviation Administration,734
W1-SAND DRAW-01,733
"TALLADEGA, (HONDA) Closed 11/01/06",732
LOCATED SSW OF THE CENTRAL BUSINESS DISTRICT IN MIXED RES/RURAL AREA,730
Patterson Pass,729
Devil's Tower NM - Joyner Ridge Trail,725
North Hollywood (NOHO),724
DODGE CITY,718
GREENPOINT,718
Signal Hill (LBSH),716
CONROE AIRPORT; SE OF OAKTREE & AIRPORT RD INTERSECTION,714
Arches NP,696
"TENNESSEE VALLEY AUTHORITY PSD SITE IN BRADLEY COUNTY, TN",694
Lake Park,693
Big Thicket NPRS - Radio Tower,682
Watertown Utility Yard,681
Eliza Downwind,679
ELIZA-NR,676
Douglas Pass,657
Dark Canyon,656
"TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY",644
LAT/LON POINT IS OF CORNER OF TRAILER,642
Benicia - VIP,641
Scotts Valley High School,635
Great Sand Dunes NM,632
Evergreen,629
LAUREL OAKS VOC. CENTER,628
Laramie County Mobile,625
MT. RAINIER - PARADISE OZONE STATION,624
PERRY COUNTY SITE,621
LE BLEU STATION,604
PAMS-OZONE-NOX ANALYZERS ARE LOCATED AT SOUTH CAROLINE STREET.,603
OWENS CORNING PLANT MONITOR NEAR INTERSTATE 40,602
OWENS CORNING ON LOWER BROWNSVILLE RD MONITOR NEAR FIBERGLASS RD,600
Blue Grass Trail,599
LOCATED SOUTH OF THE KEYSTONE SCHOOL COMPLEX,596
CREDIT UNION,596
Corcoran-Patterson,584
NORTH EAST OF BASIN F COLOCATED WITH MET 4,582
PAPAGO PARK,581
"19912 NE 164TH ST HOCKINSON SCHOOL IN BRUSH PRAIRIE, WA",581
Onestop Fuel,581
SEASONAL SITE,576
University Medical Center,574
UPTOWN SAN PEDRO,572
Moncks Corner National Guard,572
Ruby Guard,567
2800 DIKE ROAD IN WOODLAND WASHINGTON,566
LOCATED IN THE NAS FIRE STATION.,566
ADEM MALLARD CREEK PM10 STATION NEAR DECATUR AL,558
YUMA CITY YARD,557
Salem - State Hospital,556
Kremmling,547
ON PLYMOUTH ROAD,546
James Town Mobile,542
Mountains Edge Park,539
ALTON HORACE MANN ELEMENTARY SCHOOL,532
Southwestern H.S.,528
Mount Evans,524
8 MILES S. OF GLENPOOL ON HIWAY 75 AND 3/4 MILES EAST,523
1 MILE NNW OF PRESTON NEAR THE US CELLULAR TOWER,522
Eldora Ski Area,521
Oakland-International Blvd.,519
Green Sea,514
MARSH03,511
NORTHEAST SIDE OF A&M RESEARCH STATION,511
Confederated Tribes of the Umatilla Indian Reservation,509
TVA PSD SITE 15 KM E FROM KINGSTON STEAM PLANT,508
WEATHER STATION - MADILL MESONET SITE,505
9409 KAPOWSIN HWY E NEAR GRAHAM WA IN FIELD BEHIND A&C ANTIQUES,504
Bell Ranch,494
Riverton Mobile,493
Tata Gaseous,489
Wasilla,488
ECHOLS,482
LOCATED AT LAKE MURRAY STATE GOLF COURSE - NEAR MAINT. SHED,479
Newcastle Mobile,474
San Diego-Barrio Logan,473
Yosemite National Park - Glacier Point,470
549 S. SILVER LAKE RD IN CASTLEROCK - COWLITZ_COUNTY,469
1 MILE WEST OF TALIHINA ON TOP OF BUFFALO MTN.,466
Mojave - CA 58 Business,458
SB25 trailer at Hollenbeck School,452
NEAR ROBINSDALE SCHOOL,451
BLUFFTON (STATE OF GA SITE),447
Virgin Valley High School,446
27KM N OF ALLENTOWN RURAL SITE ON A KNOLL WITHIN A LARGE CLEARING,442
Pocatello - Garrett and Gould,438
LOCATED ON N. SIDE OF KINGSTON MIDDLE SCHOOL NEAR CEMETARY,436
Rocklin-Sierra College,433
Anderson- Eastside Elem. School,431
Manitou Experimental Forest,428
Blythe-449 W. Murphy St.,428
Gillette Mobile,428
Houston Harvard Street,426
Wilmington-N. Mahar Ave,425
The Dalles - Cherry Drive,424
Atlantic Rim Meteorological Station,417
LOCATED ON A HILL 100 FT SE OF A 2 STORY HOUSE,415
Cody Mobile,413
AT THE FIRE STATION,412
Jackson Mobile,412
Casper Mobile,411
Lebec,411
Pavillion,411
Scotts Valley-Vine Hill,399
"TVA PSD SITE IN LOUDON CO., TN",397
"MOBILE SITE, AT TOP OF CARFERRY (APPROX 27 METERS ABOVE LAKE LEVEL)",392
Rock Springs - Mobile #1,392
"Vogelaar Park, Glenwood Springs",392
INSIDE UNUSED FIREHOUSE ON ROUTE 202/4,390
Guadalupe Mountains National Park - Maintenance Area,389
Catawba Longhouse,387
"TVA PSD SITE IN ACKERMAN , MS",376
"TVA PSD SITE 8.0KM S-SW FROM DOWNTOWN, KNOXVILLE",369
Lovell Mobile,368
"TVA PSD SITE AT ROSCOE TURNER AIRPORT, CORINTH, MS",367
San Francisco - Bayview Hunters Point,367
Sheridan Mobile,367
Jefferson County Airport,367
Red Leaf AQ,366
SCHOODIC POINT,365
Garrett Jr. High,365
Torrington Mobile,365
"TVA PSD SITE IN MUHLENBERG COUNTY, GREENVILLE, KY",365
Sequoia NP-Ash Mountain,364
Laramie Mobile,364
"TVA PSD SITE IN TUPELO, MS",364
TVA PSD SITE,363
City of Rocks NR - Juniper Campground,361
Logandale,360
GREER,360
Cheyenne Mobile,357
Lincoln-L Street,355
Boulder Fire Station,354
RYE,353
"TVA PSD SITE NEAR BATESVILLE, MISSISSIPPI",351
UTM COORDINATES = INLET PROBE LOCATION,348
Deadman,346
Longmont,342
RR DONNELLEY AND SONS COMPANY,339
Liberty High School,330
JOHN ONDOV NEW SUPERSITE AT MTA EMPLOYEE PARKING LOT,327
Winkler Pump Station,316
Ojo De Agua,313
LINVILLE FALLS SITE,310
FRENCHTOWN (L-P),308
MILWAUKEE - UWM UPARK,306
Walnut Community Center,303
Great Plains State Park,303
FIELD OFFICE - CONTINUOUS MONITORING - REPLACES 33-015-0009,299
"950 Succatash Rd South Kingston, RI 02879",298
FLAT AGRICULTURAL TERRAIN. INSIDE PG&E GAS PIPELINE MAINTENANCE_YARD,295
Glacier NP - Saint Mary's Ranger District,294
UNKNOWN,286
WOOLWICH CHOPPS POINT SCHOOL,283
Arden Peak,283
Kessler,281
Fort Mill National Guard,278
Hart Miller Island,275
Padre Island NS - Malaquite Visitor Center,271
City of Alexandria Transportation and Env. Services Maintenance Bldg,265
EAST OF BATTLEGROUND RD. & MARKER DR. INTERSECTION,258
SF-USD,256
"E. OF WASHINGTON SCHOOL, 1.7 MILES NORTH OF HIWAY 16",250
"WALKER CO, (CLOSED)",246
RURAL AREA WITH MOSTLY FARMLAND NEARBY. VERY FEW HOMES,244
THE MONITOR IS LOCATED IN A FARM YARD JUST SOUTH OF US HWY 51,244
North HS,241
BOYER (HOLLY HILL),237
San Jose-Alum Rock,236
SPORTSMAN FIELD,230
Wetumpka (WET),230
Colfax-10 W. Church St.,226
5 MILES SOUTH OF HASKELL AT OSU RESEARCH STATION,222
Laramie I-80 Mobile,220
SITE LOCATED ON OUTSKIRTS OF NEWBERN. AREA IS RURAL AND FAIRLY FLAT,215
SITE LOCATED IN A RURAL AGRICULTURE SETTING,215
Carthage,213
PARKGATE/EAGLE RIVER,212
LMOS SITE,208
3.4 MILES ON LEFT FROM HWY 64 AT POWELL RESIDENCE 0.1 MILES FROM RD,208
LAMAR,205
SCHOOLCRAFT COLLEGE,203
ON NEWPORT NEWS SCHOOL MAINTENANCE FACILITY,199
NORTH OF ROAD IN CENTER OF HAY FIELD,198
Brawley-220 Main Street,197
ARROWHEAD-FIRE STN-DEER VALLEY RD NEAR 67TH AVE,192
Lyndon B. Johnson NMP - Hay Barn,186
Frenchman Mountain,185
PAOLI INC.,184
Brainerd MPCA,183
Geneva Basin,179
STEEL DYNAMICS,179
"LMDS SITE, WP&L TRAILER",177
"CASS N-S, SO AIRPORT E-W",175
Vacaville-Merchant Street,172
Abraham Lincoln Birthplace NHP - Visitor's Center,170
Kings Mountain NMP - RAWS Station,168
Mt. Potosi,168
East HS,168
Kemmerer Mobile,166
A.E. STALEY MANUFACTURING CO  SAGAMORE PLANT,165
OLD M-55 IS APPROX. 100 YDS. SOUTH OF TRAILER,155
GUARD CAMP 2 PUMP HOUSE SITE,154
El Mirage-Shadow Mountain relay station,154
Ludlow,154
Laughlin,153
Palmdale-East Ave S,153
Cajon-Baldy Mesa,151
ALLIANCE ARMORY,148
Hinckley-Jim Doering relay station,146
KU FIELD STATION,144
Helendale-Quartzite Mountain,141
Modesto-14th St.,139
LS POWER_ -_ HIGH PLAINS ENERGY,139
ROOSEVELT LAKE-SRP VACATION RESORT-LAKESIDE,139
Sandy Valley,136
21 MILE ROAD IS APPROX. 200 FT NORTH OF TRAILER,134
Boron,132
Portland Cully Helensview School (PCH),132
WATER PUMP STATION BLDG GRASS COVERED HILLS IN ALL DIRECTIONS,127
Mt. Pass,127
BLACK_HILLS_DESERT_COVE_SUBSTATION,123
"9000 BALDWIN AVE., DETROIT EDISON MAYBEE SUBSTATION, MAYBEE MI",121
Inland Port,120
Stockton - University Park,120
EAST_CHEYENNE_GAS_STORAGE,119
Shooting Park,113
NATIONAL RENEWABLE ENERGY LABS (NREL)/SOUTH TABLE MOUNTAIN,108
NCAR--MARSHALL FIELD SITE,108
"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",102
US WEST CELLULAR TOWER--BRIGHTON SITE,101
"8229 MINNICK RD., RUBICON TWP. (DETROIT EDISON PROPERTY)",100
Yosemite National Park - Mobile 2,95
SPECIAL OZONE STUDY - TEHACHAPI CA - (WEST OF CABLE TV ANTENNAS),93
ROVER STUDY FROM SCOS97,92
MILE POST 408 BLUE RIDGE PRKWY PISGA INN SEWAGE TREATMENT PLANT,91
Chickasaw Nation storage lot,90
San Jose,90
Taft NCore PAMS,90
CHATFIELD HIGHSCHOOL,89
Yosemite National Park - Mobile 1,88
C001,86
Big Lake - Visibility,86
Nogales Sonora Institute ITN,84
TAYLORS,82
LAFAYETTE WATER TREATMENT PLANT,80
Popham Beach State Park,77
RALSTON CREEK WATER TREATMENT PLANT/ARVADA RESERVOIR,70
Lake Montebello,62
JCG: Jonesport Coast Guard,62
GT Craig NCore PAMS,59
Garrison Arena,58
Miramonte Reservoir,47
Lancaster-N. Beech St.,45
Alabama Ave. Station,32
Wade School,32
Youngstown State,32
Laredo College,31
Miles City - Pines Hills,31
PLACERVILLE- CANAL STREET,31
Ak Chin Museum,30
VILLAGE OF MARYVILLE,29
Lancaster - Fairgrounds,24
La Posta Band of Indians,5
